id	name
2119	a,Shortcut (Personal Flight) - No 4\0
2120	a,Shortcut (Personal Flight) - No 5\0
2121	a,Shortcut (Personal Flight) - No 6\0
2122	a,Shortcut (Personal Flight) - No 7\0
2123	a,Shortcut (Personal Flight) - No 8\0
2124	a,Shortcut (Personal Flight) - No 9\0
2125	a,Shortcut (Personal Flight) - No 10\0
2126	a,Shortcut (Personal Flight) - No 11\0
2127	a,Shortcut (Personal Flight) - No 12\0
2128	a,Shortcut (Airship Flight) - No 1\0
2129	a,Shortcut (Airship Flight) - No 2\0
2130	a,Shortcut (Airship Flight) - No 3\0
2131	a,Shortcut (Airship Flight) - No 4\0
2132	a,Shortcut (Airship Flight) - No 5\0
2133	a,Shortcut (Airship Flight) - No 6\0
2134	a,Shortcut (Airship Flight) - No 7\0
2135	a,Shortcut (Airship Flight) - No 8\0
2136	a,Shortcut (Airship Flight) - No 9\0
2137	a,Shortcut (Airship Flight) - No 10\0
2138	a,Shortcut (Airship Flight) - No 11\0
2139	a,Shortcut (Airship Flight) - No 12\0
2140	a,Execute Shortcut\0
2141	a,Raise\0
2142	a,Lower\0
2143	a,Raise Airship Flight\0
2144	a,Lower Airship Flight\0
2145	a,Set Auto Forward\0
2146	a,Not In Use1\0
2147	a,Not In Use2\0
2148	a,Not In Use3\0
2149	a,Not In Use4\0
2150	a,Not In Use5\0
2151	a,Stop All Moving\0
2152	a,Stop Airship Flight Moving\0
2153	a,Community (Alt+B)\0
2154	a,Macro(Alt+R)\0
2155	a,Help\0
2156	a,Petition\0
2157	a,Options\0
2158	a,Restart\0
2159	a,Exit Game\0
2160	a,Skills and Magic\0
2161	a,Clan\0
2162	a,Action\0
2163	a,Quest\0
2164	a,Character Status\0
2165	a,Inventory\0
2166	a,Map\0
2167	a,System Menu\0
2168	a,Chat Tab\0
2169	a,Chat Filter\0
2170	a,Messenger\0
2171	a,Party Matching\0
2172	a,Radar Options\0
2173	a,Enlarge Radar\0
2174	a,Reduce Radar\0
2201	a,Received Mail\0
2202	a,Sent Mail\0
2203	a,The currently selected icon represents your skill at present. Please select another icon to modify your current skill enchant.\0
2204	a,Choose other icon to change the route.\0
2205	a,Refund List\0
2206	a,Refund Amount\0
2207	a,Current skill route listed above\0
2208	a,Restore the skill to the basic one before the enhancement \0
2209	a,Return to the previous stage. \0
2210	a,This is your current skill. You need to choose a different icon in order to perform an action.\0
2211	a,**News Informer**\0
2212	a,Subject Name\0
2213	a,<Stamp Effect>\0
2214	a,<Enchant Effect>\0
2215	a,Stamped\0
2216	a,Possessions\0
2217	a,Association Leader\0
2218	a,Association Party Leader\0
2219	a,Association Party Leader\0
2220	a,Association Party Member\0
2221	a,See Abnormal Status\0
2222	a,Halloween Event\0
2223	a,Previous Day Record\0
2224	a,Current Record\0
2225	a,Jack's Game Record (previous)\0
2226	a,Jack's Game Record (current)\0
2227	a,You are currently 1st!\0
2228	a,Congratulations on being 1st!\0
2229	a,File Register\0
2230	a,File Info\0
2231	a,File Name\0
2232	a,File Format\0
2233	a,Bitmap Image\0
2234	a,Registration\0
2235	a,Deny Couple Req.\0
2236	a,Two-person Bow\0
2237	a,Hi-Five\0
2238	a,Couple Dance\0
2239	a,Turn off PC cafe points\0
2240	a,Handle\0
2241	a,Select Attribute for Deletion\0
2242	a,Seed of Annihilation Direction\0
2243	a,Def Attribute Value\0
2244	a,Fire\0
2245	a,Water\0
2246	a,Wind\0
2247	a,Earth\0
2248	a,Divinity\0
2249	a,Darkness\0
2250	a,Energy Bonus\0
2251	a,Bonus Exp\0
2252	a,Bonus Time\0
2253	a,Can open or close the Energy Bonus window.\0
2254	a,Can open and close the PC cafe points window.\0
2255	a,Energy Bonus Help\0
2256	a,You can enjoy various benefits using PC cafe points.\\nYou can accumulate up to 200,000 points.\0
2257	a,Homepage\0
2258	a,Navigate\0
2259	a,Clan Recruitment Hall Forum\0
2260	a,Lineage 2 Forum where players can find clans or look for potential new recruits.\0
2261	a,Latest News Website\0
2262	a,Find out the latest news on what is happening in Lineage 2.\0
2263	a,Account Services FAQ Website\0
2264	a,Information about the account services offered in Lineage 2.\0
2265	a,http://boards.lineage2.com/forumdisplay.php?f=219\0
2266	a,http://www.lineage2.com/news/news.html\0
2267	a,http://www.lineage2.com/my_account/account_services4.html\0
2268	a,Contact List\0
2269	a,Double click a name to add to the To: field.\0
2270	a,Please enter a name to add.\0
2271	a,Add Name\0
2272	a,Delete Name\0
2273	a,Friend\0
2274	a,Role\0
2275	a,Maintain\0
2276	a,Instance\0
2277	a,Request Match\0
2278	a,Watch Match\0
2279	a,Receive Reward\0
2280	a,Check Info\0
2281	a,1 vs 1 Class Match\0
2282	a,1 vs 1 Match\0
2283	a,3 vs 3 Team Match\0
2284	a,Hero Certification\0
2285	a,Olympiad Area List\0
2286	a,Match Results\0
2287	a,Match Type\0
2288	a,Player 1\0
2289	a,Player 2\0
2290	a,Class\0
2291	a,Affiliated Clan\0
2292	a,Damage\0
2293	a,Points\0
2294	a,Watch Mode Guide\0
2295	a,Move Forward/Back/Right/Left\0
2296	a,Move Up/Down\0
2297	a,Sart/End Replay\0
2298	a,Camera\0
2299	a,Adjust\0
2300	a,Start Replay\0
2301	a,Stop Replay\0
2302	a,Slot Lock/Cancel\0
2303	a,Arrange horizontal/vertical\0
2304	a,Shortcut Tooltip on/off\0
2305	a,LineageII\0
2306	a,LineageII Homepage\0
2307	a,View Special Abnormal Status\0
2316	a,Alegria\0
2317	a,<Hunting Bonus>\0
2318	a,<Rec Bonus>\0
2319	a,<Hunting Bonus>\0
2320	a,Maintain\0
2321	a,Character\0
2322	a,Bonus Time\0
2348	a,Do not view NPC dialogue\0
2458	a,Register Character's Password\0
2459	a,Enter Character's Password\0
2460	a,Confirm Character's Password\0
2461	a,(mouse enter 6~8 characters)\0
2462	a,Change\0
2463	a,Change Character's Password\0
2464	a,Register Current Password\0
2465	a,Enter New Password\0
2466	a,Confirm New Password\0
2467	a,Character Password Help\0
2469	a,Product Inventory\0
2470	a,Product List\0
2471	a,Select Product Detailed Information\0
2472	a,Additional Product Info\0
2473	a,Gift Message\0
2474	a,Product Sales Information\0
2475	a,Not Applicable\0
2498	a,After safely logging in, enter the character's password. The character's password must be entered when a character enters or is deleted. (This is registered separately from the account password.)\0
2499	a,Note: The number sequence randomly changes each time you log in.\0
2500	a,After entering the current password, please enter the new password to be used. (This is registered separately from the account password.)\0
2594	a,Please enter a character's password to protect your account.\0
5001	a,Item Shop\0
5002	a,All Items\0
5003	a,Best\0
5004	a,Event\0
5005	a,Enchant\0
5006	a,Supplies\0
5007	a,Decorating\0
5008	a,Package\0
5009	a,Others\0
5010	a,Product List\0
5011	a,Product Details\0
5012	a,Points\0
5013	a,Total Purchase Amount\0
5014	a,Remaining Points\0
5015	a,Recharge Point\0
5016	a,Purchase\0
5017	a,Balance after purchase\0
5018	a,Purchase\0
5019	a,Purchased items cannot be returned for cash.\0
5020	a,Confirm purchase\0
5021	a,PrimeShop\0
5022	a,Eva's Inferno Event\0
5023	a,High Priest's Letter\0
5024	a,Small Scroll Chest\0
5025	a,Large Scroll Chest\0
5026	a,Chest of Experience\0
5027	a,Remaining quantity\0
5028	a,Daily Goods\0
5029	a,Sale Hours\0
5030	a,Show all\0
5031	a,History\0
5032	a,Event item\0
5033	a,Today's Event Item\0
5034	a,Hour\0
5035	a,Sale period\0
5036	a,Halloween Event\0
5037	a,Previous Day Record\0
5038	a,Current Record\0
5039	a,Jack Game Record (previous day)\0
5040	a,Jack Game Record (current)\0
5041	a,You are now 1st!\0
5042	a,Congrats on 1st place!\0
5043	a,Caring for Rudolph\0
5044	a,Santa's Gift\0
5045	a,Reward Information\0
5046	a,Christmas Event\0
5047	a,Rudolph Interface\0
5048	a,Growth Time\0
5049	a,Affection Lvl\0
5050	a,Appetite\0
5051	a,Baby Rudolph\0
5052	a,Rudolph\0
5053	a,Donateloph\0
5054	a,Raphaeloph\0
5055	a,Leonardoph\0
5056	a,Michelangeloph\0
5057	a,Rudolphina\0
5058	a,My Best Ranking\0
5059	a,My Best Score\0
5060	a,Rose Spirit Event\0
5061	a,Event Description\0
5062	a,Event Herb/Essence\0
5063	a,How to Use Rose Spirit\0
5064	a,Related item\0
5065	a,<Energy Information>\0
5066	a,Remaining energy/Total energy:\0
5067	a,Agathion Resurrection\0
