id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
1853	1	a,Quantity items of the same type cannot be exchanged at the same time.\0	0	0	FF	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1854	1	a,The item was converted successfully.\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
1855	1	a,Another military unit is already using that name. Please enter a different name.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1856	1	a,Since your opponent is now the owner of $s1, the Olympiad has been cancelled.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1857	1	a,$c1 is the owner of $s2 and cannot participate in the Olympiad.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1858	1	a,$c1 is currently dead and cannot participate in the Olympiad.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1859	1	a,You have exceeded the quantity that can be moved at one time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1860	1	a,The Clan Reputation Score is too low.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
1861	1	a,The clan's crest has been deleted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1862	1	a,Clan skills will now be activated since the clan's reputation score is 0 or higher.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1863	1	a,$c1 purchased a clan item, reducing the Clan Reputation by $s2 points.\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1864	1	a,Your pet/servitor is unresponsive and will not obey any orders.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1865	1	a,Your pet/servitor is currently in a state of distress.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1866	1	a,MP was reduced by $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1867	1	a,Your opponent's MP was reduced by $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1868	1	a,You cannot exchange an item while it is being used.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1869	1	a,$c1 has granted the Command Channel's master party the privilege of item looting.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1870	1	a,A Command Channel with looting rights already exists.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1871	1	a,Do you want to dismiss $c1 from the clan?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1872	1	a,You have $s1 hour(s) and $s2 minute(s) left.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1873	1	a,There are $s1 hour(s) and $s2 minute(s) left in the fixed use time for this PC Café.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1874	1	a,There are $s1 minute(s) left for this individual user.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1875	1	a,There are $s1 minute(s) left in the fixed use time for this PC Café.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1876	1	a,Do you want to leave $s1 clan?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1877	1	a,The game will end in $s1 minute(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1878	1	a,The game will end in $s1 second(s).\0	0	79	9B	B0	FF	a,	a,	2	0	5	1	1	a,The game will end in $s1 second(s)!\0	a,none\0
1879	1	a,In $s1 minute(s), you will be teleported outside of the game arena.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1880	1	a,In $s1 second(s), you will be teleported outside of the game arena.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1881	1	a,The preliminary match will begin in $s1 second(s). Prepare yourself.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1882	1	a,Characters cannot be created from this server.\0	0	0	FF	FF	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1883	1	a,There are no offerings I own or I made a bid for.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1884	1	a,Enter the PC Room coupon serial number:\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1885	1	a,This serial number cannot be entered. Please try again in $s1 minute(s).\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
1886	1	a,This serial number has already been used.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1887	1	a,Invalid serial number.  Your attempt to enter the number has failed $s1 time(s). You will be allowed to make $s2 more attempt(s).\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1888	1	a,Invalid serial number. Your attempt to enter the number has failed 5 times. Please try again in 4 hours.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1889	1	a,Congratulations! You have received $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1890	1	a,Since you have already used this coupon, you may not use this serial number.\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
1891	1	a,You may not use items in a private store or private work shop.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1892	1	a,The replay file for the previous version cannot be played.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1893	1	a,This file cannot be replayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1894	1	a,A sub-class cannot be created or changed while you are over your weight limit.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1895	1	a,$c1 is in an area which blocks summoning.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1896	1	a,$c1 has already been summoned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1897	1	a,$s1 is required for summoning.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1898	1	a,$c1 is currently trading or operating a private store and cannot be summoned.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1899	1	a,Your target is in an area which blocks summoning.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1900	1	a,$c1 has entered the party room.\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_join\0	a,	0	0	0	0	0	a,	a,none\0
1901	1	a,$s1 has sent an invitation to room <$s2>.\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1902	1	a,Incompatible item grade.  This item cannot be used.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1903	1	a,Those of you who have requested NCOTP should run NCOTP \\n by using your cell phone to get the NCOTP \\n password and enter it within 1 minute.\\n  If you have not requested NCOTP, leave this field blank and\\n click the Login button.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1904	1	a,A sub-class may not be created or changed while a servitor or pet is summoned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1905	1	a,$s2 of $s1 will be replaced with $c4 of $s3.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1906	1	a,Select the combat unit\\n to transfer to.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1907	1	a,Select the  character who will\\n replace the current character.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1908	1	a,$c1 is in a state which prevents summoning.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1909	1	a,==< List of Clan Academy Graduates During the Past Week >==\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1910	1	a,Graduates: $c1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1911	1	a,You cannot summon players who are currently participating in the Grand Olympiad.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1912	1	a,Only those requesting NCOTP should make an entry into this field.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1913	1	a,The remaining recycle time for $s1 is $s2 minute(s).\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1914	1	a,The remaining recycle time for $s1 is $s2 second(s).\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1915	1	a,The game will end in $s1 second(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1916	1	a,Your Death Penalty is now level $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1917	1	a,Your Death Penalty has been lifted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1918	1	a,Your pet is too high level to control.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1919	1	a,The Grand Olympiad registration period has ended.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1920	1	a,Your account is currently inactive because you have not logged into the game for some time. You may reactivate your account by visiting the PlayNC website (http://us.ncsoft.com/support/).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1921	1	a,$s2 hour(s) and $s3 minute(s) have passed since $s1 has killed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1922	1	a,Because $s1 failed to kill for one full day, it has expired.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1923	1	a,Court Magician: The portal has been created!\0	0	F0	0	FF	FF	a,ItemSound3.sys.broadcast\0	a,	0	0	0	0	0	a,	a,none\0
1924	1	a,Current Location: $s1, $s2, $s3 (near the Primeval Isle)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1925	1	a,Due to the affects of the Seal of Strife, it is not possible to summon at this time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1926	1	a,There is no opponent to receive your challenge for a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1927	1	a,$c1 has been challenged to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1928	1	a,$c1's party has been challenged to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1929	1	a,$c1 has accepted your challenge to a duel. The duel will begin in a few moments.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1930	1	a,You have accepted $c1's challenge a duel. The duel will begin in a few moments.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1931	1	a,$c1 has declined your challenge to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1932	1	a,$c1 has declined your challenge to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1933	1	a,You have accepted $c1's challenge to a party duel. The duel will begin in a few moments.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1934	1	a,$s1 has accepted your challenge to duel against their party. The duel will begin in a few moments.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1935	1	a,$c1 has declined your challenge to a party duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1936	1	a,The opposing party has declined your challenge to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1937	1	a,Since the person you challenged is not currently in a party, they cannot duel against your party.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1938	1	a,$c1 has challenged you to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1939	1	a,$c1's party has challenged your party to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1940	1	a,You are unable to request a duel at this time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1941	1	a,This is not a suitable place to challenge anyone or party to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1942	1	a,The opposing party is currently unable to accept a challenge to a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1943	1	a,The opposing party is currently not in a suitable location for a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1944	1	a,In a moment, you will be transported to the site where the duel will take place.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1945	1	a,The duel will begin in $s1 second(s).\0	0	79	9B	B0	FF	a,ItemSound3.sys_battle_count\0	a,	2	0	3	0	0	a,$s1!\0	a,none\0
1946	1	a,$c1 has challenged you to a duel. Will you accept?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1947	1	a,$c1's party has challenged your party to a duel. Will you accept?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1948	1	a,The duel will begin in $s1 second(s).\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$s1!\0	a,none\0
1949	1	a,Let the duel begin!\0	0	79	9B	B0	FF	a,ItemSound3.sys_battle_start\0	a,	2	0	3	1	0	a,Start!\0	a,none\0
1950	1	a,$c1 has won the duel.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1 wins!\0	a,none\0
1951	1	a,$c1's party has won the duel.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1's party wins!\0	a,none\0
1952	1	a,The duel has ended in a tie.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,Tie\0	a,none\0
1953	1	a,Since $c1 was disqualified, $s2 has won.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1 wins!\0	a,none\0
1954	1	a,Since $c1's party was disqualified, $s2's party has won.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1's party wins!\0	a,none\0
1955	1	a,Since $c1 withdrew from the duel, $s2 has won.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1 wins!\0	a,none\0
1956	1	a,Since $c1's party withdrew from the duel, $s2's party has won.\0	0	79	9B	B0	FF	a,	a,	2	0	3	1	0	a,$c1's party wins!\0	a,none\0
1957	1	a,Select the item to be augmented.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1958	1	a,Select the catalyst for augmentation.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1959	1	a,Requires $s2 $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1960	1	a,This is not a suitable item.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1961	1	a,Gemstone quantity is incorrect.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1962	1	a,The item was successfully augmented!\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
1963	1	a,Select the item from which you wish to remove augmentation.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1964	1	a,Augmentation removal can only be done on an augmented item.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1965	1	a,Augmentation has been successfully removed from your $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1966	1	a,Only the clan leader may issue commands.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1967	1	a,The gate is firmly locked. Please try again later.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1968	1	a,$s1's owner.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1969	1	a,Area where $s1 appears.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1970	1	a,Once an item is augmented, it cannot be augmented again.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1971	1	a,The level of the hardener is too high to be used.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1972	1	a,You cannot augment items while a private store or private workshop is in operation.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1973	1	a,You cannot augment items while frozen.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1974	1	a,You cannot augment items while dead.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1975	1	a,You cannot augment items while engaged in trade activities.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1976	1	a,You cannot augment items while paralyzed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1977	1	a,You cannot augment items while fishing.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1978	1	a,You cannot augment items while sitting down.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1979	1	a,$s1's remaining Mana is now 10.\0	0	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1980	1	a,$s1's remaining Mana is now 5.\0	0	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1981	1	a,$s1's remaining Mana is now 1. It will disappear soon.\0	0	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1982	1	a,$s1's remaining Mana is now 0, and the item has disappeared.\0	0	0	0	FF	FF	a,	a,	8	0	5	1	0	a,$s1 has disappeared.\0	a,none\0
1983	1	a,$s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1984	1	a,Press the Augment button to begin.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1985	1	a,$s1's drop area ($s2)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1986	1	a,$s1's owner ($s2)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1987	1	a,$s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1988	1	a,The ferry has arrived at Primeval Isle.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1989	1	a,The ferry will leave for Rune Harbor after anchoring for three minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1990	1	a,The ferry is now departing Primeval Isle for Rune Harbor.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1991	1	a,The ferry will leave for Primeval Isle after anchoring for three minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1992	1	a,The ferry is now departing Rune Harbor for Primeval Isle.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1993	1	a,The ferry from Primeval Isle to Rune Harbor has been delayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1994	1	a,The ferry from Rune Harbor to Primeval Isle has been delayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1995	1	a,$s1 channel filtering option\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1996	1	a,The attack has been blocked.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1997	1	a,$c1 is performing a counterattack.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1998	1	a,You countered $c1's attack.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1999	1	a,$c1 dodges the attack.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2000	1	a,You have avoided $c1's attack.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2001	1	a,Augmentation failed due to inappropriate conditions.\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_fail\0	a,	2	0	3	0	0	a,Augmentation failed!\0	a,none\0
2002	1	a,Trap failed.\0	0	0	0	FF	FF	a,ItemSound3.sys_impossible\0	a,	8	0	5	1	0	a,	a,none\0
2003	1	a,You obtained an ordinary material.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2004	1	a,You obtained a rare material.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2005	1	a,You obtained a unique material.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2006	1	a,You obtained the only material of this kind.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2007	1	a,Please enter the recipient's name.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2008	1	a,Please enter the text.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2009	1	a,You cannot exceed 1500 characters.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2010	1	a,$s2 $s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2011	1	a,The augmented item cannot be discarded.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2012	1	a,$s1 has been activated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2013	1	a,Your seed or remaining purchase amount is inadequate.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2014	1	a,You cannot proceed because the manor cannot accept any more crops.  All crops have been returned and no adena withdrawn.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2015	1	a,A skill is ready to be used again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2016	1	a,A skill is ready to be used again but its re-use counter time has increased.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2017	1	a,$c1 cannot duel because $c1 is currently engaged in a private store or manufacture.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2018	1	a,$c1 cannot duel because $c1 is currently fishing.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2019	1	a,$c1 cannot duel because $c1's HP or MP is below 50%.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2020	1	a,$c1 cannot make a challenge to a duel because $c1 is currently in a duel-prohibited area (Peaceful Zone / Seven Signs Zone / Near Water / Restart Prohibited Area).\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2021	1	a,$c1 cannot duel because $c1 is currently engaged in battle.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2022	1	a,$c1 cannot duel because $c1 is already engaged in a duel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2023	1	a,$c1 cannot duel because $c1 is in a chaotic state.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2024	1	a,$c1 cannot duel because $c1 is participating in the Olympiad.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2025	1	a,$c1 cannot duel because $c1 is participating in a clan hall war.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2026	1	a,$c1 cannot duel because $c1 is participating in a siege war.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2027	1	a,$c1 cannot duel because $c1 is currently riding a boat, steed, or strider.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2028	1	a,$c1 cannot receive a duel challenge because $c1 is too far away.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2029	1	a,$c1 is currently teleporting and cannot participate in the Olympiad.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2030	1	a,You are currently logging in.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2031	1	a,Please wait a moment.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2032	1	a,It is not the right time for purchasing the item.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2033	1	a,A sub-class cannot be created or changed because you have exceeded your inventory limit.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2034	1	a,There are $s1 hours(s) and $s2 minute(s) remaining until the item can be purchased again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2035	1	a,There are $s1 minute(s) remaining until the item can be purchased again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2036	1	a,Unable to invite because the party is locked.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2037	1	a,Unable to create character. You are unable to create a new character on the selected server. A restriction is in place which restricts users from creating characters on different servers where no previous character exists. Please choose another server.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2038	1	u,Some Lineage II features have been limited for free trials. Trial accounts aren’t allowed to drop items and/or Adena.  To unlock all of the features of Lineage II, purchase the full version today.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2039	1	u,Some Lineage II features have been limited for free trials. Trial accounts aren’t allowed to trade items and/or Adena.  To unlock all of the features of Lineage II, purchase the full version today.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2040	1	a,Cannot trade items with the targeted user.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2041	1	u,Some Lineage II features have been limited for free trials. Trial accounts aren’t allowed to setup private stores. To unlock all of the features of Lineage II, purchase the full version today.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2042	1	a,This account has been suspended for non-payment based on the cell phone payment agreement.\\n Please submit proof of payment by fax (02-2186-3499) and contact customer service at 1600-0020.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
